Date,Category,Type,Amount
19-10-2001,Coffee/Snacks,Expense,-16.09
19-10-2001,Eating Out,Expense,-58.72
19-10-2001,Coffee/Snacks,Expense,-23.24
20-10-2001,Coffee/Snacks,Expense,-11.15
20-10-2001,Transportation,Expense,-39.02
20-10-2001,Coffee/Snacks,Expense,-23.85
20-10-2001,Eating Out,Expense,-38.32
21-10-2001,Transportation,Expense,-40.87
21-10-2001,Groceries,Expense,-77.35
21-10-2001,Eating Out,Expense,-67.1
21-10-2001,Eating Out,Expense,-31.79
21-10-2001,Shopping,Expense,-475.22
22-10-2001,Transportation,Expense,-33.92
22-10-2001,Transportation,Expense,-27.01
22-10-2001,Eating Out,Expense,-23.86
22-10-2001,Eating Out,Expense,-60.58
22-10-2001,Transportation,Expense,-40.18
22-10-2001,Coffee/Snacks,Expense,-3.77
23-10-2001,Eating Out,Expense,-93.63
23-10-2001,Eating Out,Expense,-95.64
23-10-2001,Coffee/Snacks,Expense,-21.11
23-10-2001,Eating Out,Expense,-49.76
23-10-2001,Eating Out,Expense,-33.59
23-10-2001,Eating Out,Expense,-47.39
24-10-2001,Coffee/Snacks,Expense,-5.85
24-10-2001,Groceries,Expense,-61.71
24-10-2001,Groceries,Expense,-84.33
24-10-2001,Transportation,Expense,-43.31
24-10-2001,Groceries,Expense,-86.46
25-10-2001,Transportation,Expense,-46.39
25-10-2001,Groceries,Expense,-38.12
25-10-2001,Eating Out,Expense,-73.03
25-10-2001,Eating Out,Expense,-40.71
25-10-2001,Eating Out,Expense,-52.92
25-10-2001,Groceries,Expense,-123.44
25-10-2001,Groceries,Expense,-82.41
26-10-2001,Groceries,Expense,-76.28
26-10-2001,Eating Out,Expense,-32.37
26-10-2001,Eating Out,Expense,-62
26-10-2001,Transportation,Expense,-22.26
26-10-2001,Coffee/Snacks,Expense,-19.18
26-10-2001,Coffee/Snacks,Expense,-5.01
26-10-2001,Groceries,Expense,-81.5
26-10-2001,Shopping,Expense,-222.05
27-10-2001,Transportation,Expense,-20.35
27-10-2001,Transportation,Expense,-6.46
27-10-2001,Coffee/Snacks,Expense,-3.62
27-10-2001,Coffee/Snacks,Expense,-12.98
27-10-2001,Transportation,Expense,-60.99
28-10-2001,Coffee/Snacks,Expense,-19.16
28-10-2001,Coffee/Snacks,Expense,-13.15
28-10-2001,Coffee/Snacks,Expense,-23.34
28-10-2001,Eating Out,Expense,-90.7
29-10-2001,Coffee/Snacks,Expense,-12.38
29-10-2001,Eating Out,Expense,-76.28
29-10-2001,Coffee/Snacks,Expense,-16.46
29-10-2001,Eating Out,Expense,-40.57
29-10-2001,Eating Out,Expense,-95.12
30-10-2001,Transportation,Expense,-54.6
30-10-2001,Transportation,Expense,-10.32
30-10-2001,Groceries,Expense,-120.58
30-10-2001,Eating Out,Expense,-55.66
31-10-2001,Eating Out,Expense,-66.5
31-10-2001,Transportation,Expense,-71.58
31-10-2001,Transportation,Expense,-32.53
31-10-2001,Coffee/Snacks,Expense,-12.09
31-10-2001,Eating Out,Expense,-17.25
31-10-2001,Transportation,Expense,-36.04
31-10-2001,Transportation,Expense,-21.96
01-11-2001,Salary,Income,2500
01-11-2001,Rent/Mortgage,Expense,-1500
01-11-2001,Eating Out,Expense,-43.14
01-11-2001,Groceries,Expense,-125.6
01-11-2001,Groceries,Expense,-65.81
01-11-2001,Groceries,Expense,-122.06
02-11-2001,Transportation,Expense,-58.4
02-11-2001,Eating Out,Expense,-29.07
02-11-2001,Transportation,Expense,-24.8
02-11-2001,Transportation,Expense,-24.16
02-11-2001,Groceries,Expense,-17.71
02-11-2001,Coffee/Snacks,Expense,-18.63
03-11-2001,Eating Out,Expense,-79.75
03-11-2001,Transportation,Expense,-47.94
03-11-2001,Transportation,Expense,-73.2
03-11-2001,Eating Out,Expense,-39.33
03-11-2001,Transportation,Expense,-41.12
03-11-2001,Groceries,Expense,-108
03-11-2001,Transportation,Expense,-5.58
04-11-2001,Coffee/Snacks,Expense,-14.61
04-11-2001,Groceries,Expense,-79.99
04-11-2001,Groceries,Expense,-123.98
04-11-2001,Coffee/Snacks,Expense,-19.09
04-11-2001,Transportation,Expense,-72.79
04-11-2001,Eating Out,Expense,-65.93
04-11-2001,Eating Out,Expense,-82.22
05-11-2001,Utilities,Expense,-151.19
05-11-2001,Transportation,Expense,-39.68
05-11-2001,Coffee/Snacks,Expense,-21.77
05-11-2001,Transportation,Expense,-6.34
05-11-2001,Groceries,Expense,-128.83
05-11-2001,Eating Out,Expense,-70.75
06-11-2001,Groceries,Expense,-94.13
06-11-2001,Coffee/Snacks,Expense,-3.47
06-11-2001,Transportation,Expense,-69.77
06-11-2001,Transportation,Expense,-16.46
06-11-2001,Coffee/Snacks,Expense,-7.08
06-11-2001,Eating Out,Expense,-31.5
06-11-2001,Coffee/Snacks,Expense,-6.7
07-11-2001,Groceries,Expense,-15.73
07-11-2001,Groceries,Expense,-107.93
07-11-2001,Coffee/Snacks,Expense,-16.49
07-11-2001,Groceries,Expense,-61.71
07-11-2001,Eating Out,Expense,-53.92
08-11-2001,Transportation,Expense,-46.13
08-11-2001,Eating Out,Expense,-88.76
08-11-2001,Coffee/Snacks,Expense,-19
08-11-2001,Groceries,Expense,-29.97
08-11-2001,Eating Out,Expense,-96.08
08-11-2001,Coffee/Snacks,Expense,-14.51
08-11-2001,Coffee/Snacks,Expense,-16.62
09-11-2001,Eating Out,Expense,-10.4
09-11-2001,Coffee/Snacks,Expense,-16.5
09-11-2001,Transportation,Expense,-74.43
09-11-2001,Groceries,Expense,-105.69
09-11-2001,Eating Out,Expense,-17.2
09-11-2001,Groceries,Expense,-41.98
09-11-2001,Eating Out,Expense,-97.57
10-11-2001,Coffee/Snacks,Expense,-18.04
10-11-2001,Transportation,Expense,-56.6
10-11-2001,Transportation,Expense,-52.63
10-11-2001,Coffee/Snacks,Expense,-24.35
10-11-2001,Eating Out,Expense,-65.93
10-11-2001,Transportation,Expense,-21.97
11-11-2001,Eating Out,Expense,-25.85
11-11-2001,Coffee/Snacks,Expense,-20.22
11-11-2001,Eating Out,Expense,-43.23
11-11-2001,Eating Out,Expense,-56.32
11-11-2001,Eating Out,Expense,-43.6
11-11-2001,Coffee/Snacks,Expense,-24.86
11-11-2001,Transportation,Expense,-59.88
12-11-2001,Eating Out,Expense,-61.58
12-11-2001,Transportation,Expense,-52.59
12-11-2001,Eating Out,Expense,-36.32
12-11-2001,Transportation,Expense,-38.07
12-11-2001,Eating Out,Expense,-25.33
12-11-2001,Groceries,Expense,-19.14
12-11-2001,Shopping,Expense,-99.11
13-11-2001,Coffee/Snacks,Expense,-21.53
13-11-2001,Groceries,Expense,-148.5
13-11-2001,Transportation,Expense,-62.61
13-11-2001,Transportation,Expense,-17.9
14-11-2001,Eating Out,Expense,-94.39
14-11-2001,Groceries,Expense,-117.74
14-11-2001,Eating Out,Expense,-23.66
14-11-2001,Coffee/Snacks,Expense,-5.05
14-11-2001,Eating Out,Expense,-95.15
15-11-2001,Coffee/Snacks,Expense,-4.32
15-11-2001,Transportation,Expense,-61.44
15-11-2001,Eating Out,Expense,-11.83
15-11-2001,Coffee/Snacks,Expense,-19.3
15-11-2001,Coffee/Snacks,Expense,-16.19
15-11-2001,Eating Out,Expense,-86.73
15-11-2001,Groceries,Expense,-67.98
15-11-2001,Phone/Internet,Expense,-101.34
15-11-2001,Salary,Income,2500
16-11-2001,Coffee/Snacks,Expense,-14.5
16-11-2001,Groceries,Expense,-67.51
16-11-2001,Eating Out,Expense,-70.94
16-11-2001,Eating Out,Expense,-99.25
16-11-2001,Transportation,Expense,-59.11
16-11-2001,Coffee/Snacks,Expense,-21.62
16-11-2001,Coffee/Snacks,Expense,-14.36
17-11-2001,Eating Out,Expense,-49.78
17-11-2001,Eating Out,Expense,-91.16
17-11-2001,Eating Out,Expense,-10.99
17-11-2001,Eating Out,Expense,-95.11
18-11-2001,Eating Out,Expense,-90.16
18-11-2001,Groceries,Expense,-96.79
18-11-2001,Groceries,Expense,-120.53
18-11-2001,Eating Out,Expense,-24.58
18-11-2001,Groceries,Expense,-28.97
18-11-2001,Transportation,Expense,-15.91
19-11-2001,Groceries,Expense,-123.33
19-11-2001,Groceries,Expense,-53.66
19-11-2001,Transportation,Expense,-52.94
19-11-2001,Coffee/Snacks,Expense,-4.39
19-11-2001,Transportation,Expense,-25.99
20-11-2001,Transportation,Expense,-52.72
20-11-2001,Eating Out,Expense,-40.41
20-11-2001,Transportation,Expense,-72.1
20-11-2001,Groceries,Expense,-67.39
21-11-2001,Coffee/Snacks,Expense,-6.07
21-11-2001,Coffee/Snacks,Expense,-7.6
21-11-2001,Transportation,Expense,-19.02
21-11-2001,Eating Out,Expense,-28.56
21-11-2001,Eating Out,Expense,-16.69
21-11-2001,Eating Out,Expense,-50.47
21-11-2001,Groceries,Expense,-48.05
22-11-2001,Coffee/Snacks,Expense,-20
22-11-2001,Transportation,Expense,-63.49
22-11-2001,Transportation,Expense,-41.27
22-11-2001,Eating Out,Expense,-55.79
23-11-2001,Eating Out,Expense,-58.18
23-11-2001,Coffee/Snacks,Expense,-22.92
23-11-2001,Coffee/Snacks,Expense,-16.23
23-11-2001,Eating Out,Expense,-68.33
24-11-2001,Groceries,Expense,-106.01
24-11-2001,Transportation,Expense,-45.04
24-11-2001,Coffee/Snacks,Expense,-19.75
24-11-2001,Groceries,Expense,-63.12
24-11-2001,Eating Out,Expense,-87.31
24-11-2001,Shopping,Expense,-40.84
25-11-2001,Eating Out,Expense,-73.02
25-11-2001,Eating Out,Expense,-85.46
25-11-2001,Eating Out,Expense,-15.65
25-11-2001,Eating Out,Expense,-82.62
26-11-2001,Shopping,Expense,-332.22
26-11-2001,Groceries,Expense,-100.36
26-11-2001,Coffee/Snacks,Expense,-7.63
26-11-2001,Groceries,Expense,-88.53
26-11-2001,Transportation,Expense,-70.65
26-11-2001,Groceries,Expense,-69.76
26-11-2001,Eating Out,Expense,-79.37
27-11-2001,Transportation,Expense,-56.37
27-11-2001,Coffee/Snacks,Expense,-21.95
27-11-2001,Groceries,Expense,-119.25
27-11-2001,Groceries,Expense,-74.69
28-11-2001,Groceries,Expense,-142.22
28-11-2001,Transportation,Expense,-25.59
28-11-2001,Coffee/Snacks,Expense,-11.05
28-11-2001,Transportation,Expense,-46.98
28-11-2001,Transportation,Expense,-22.01
28-11-2001,Groceries,Expense,-130.46
28-11-2001,Groceries,Expense,-141.23
29-11-2001,Transportation,Expense,-40.76
29-11-2001,Transportation,Expense,-54.21
29-11-2001,Groceries,Expense,-83.92
29-11-2001,Transportation,Expense,-12.27
29-11-2001,Coffee/Snacks,Expense,-3.88
29-11-2001,Groceries,Expense,-74.54
30-11-2001,Shopping,Expense,-433.04
30-11-2001,Groceries,Expense,-30.01
30-11-2001,Groceries,Expense,-142.11
30-11-2001,Groceries,Expense,-79.35
30-11-2001,Coffee/Snacks,Expense,-21.73
30-11-2001,Groceries,Expense,-23.3
01-12-2001,Transportation,Expense,-37.37
01-12-2001,Groceries,Expense,-117.55
01-12-2001,Eating Out,Expense,-36.98
01-12-2001,Groceries,Expense,-32.74
01-12-2001,Groceries,Expense,-22.52
01-12-2001,Rent/Mortgage,Expense,-1500
01-12-2001,Salary,Income,2500
02-12-2001,Transportation,Expense,-37.17
02-12-2001,Groceries,Expense,-140.05
02-12-2001,Transportation,Expense,-14.51
02-12-2001,Coffee/Snacks,Expense,-23.41
02-12-2001,Eating Out,Expense,-23.18
03-12-2001,Groceries,Expense,-59.2
03-12-2001,Groceries,Expense,-122.35
03-12-2001,Groceries,Expense,-52.92
03-12-2001,Eating Out,Expense,-48.15
03-12-2001,Eating Out,Expense,-74.21
03-12-2001,Coffee/Snacks,Expense,-22.33
03-12-2001,Eating Out,Expense,-84.38
04-12-2001,Coffee/Snacks,Expense,-20
04-12-2001,Eating Out,Expense,-97.4
04-12-2001,Transportation,Expense,-45.63
04-12-2001,Coffee/Snacks,Expense,-5.97
04-12-2001,Groceries,Expense,-71.16
05-12-2001,Utilities,Expense,-165.22
05-12-2001,Groceries,Expense,-38.97
05-12-2001,Coffee/Snacks,Expense,-3.77
05-12-2001,Coffee/Snacks,Expense,-7.68
05-12-2001,Coffee/Snacks,Expense,-22.32
05-12-2001,Transportation,Expense,-13.56
05-12-2001,Transportation,Expense,-40.48
06-12-2001,Transportation,Expense,-11.93
06-12-2001,Coffee/Snacks,Expense,-12.63
06-12-2001,Groceries,Expense,-115.68
06-12-2001,Coffee/Snacks,Expense,-19.19
06-12-2001,Coffee/Snacks,Expense,-20.15
06-12-2001,Groceries,Expense,-109.67
06-12-2001,Eating Out,Expense,-40.29
07-12-2001,Groceries,Expense,-61.46
07-12-2001,Eating Out,Expense,-62.51
07-12-2001,Coffee/Snacks,Expense,-6.19
07-12-2001,Transportation,Expense,-7.3
07-12-2001,Groceries,Expense,-98.79
07-12-2001,Eating Out,Expense,-43.68
08-12-2001,Groceries,Expense,-87.11
08-12-2001,Groceries,Expense,-87.3
08-12-2001,Transportation,Expense,-74.21
08-12-2001,Eating Out,Expense,-16.66
08-12-2001,Transportation,Expense,-62.39
08-12-2001,Eating Out,Expense,-73.1
09-12-2001,Coffee/Snacks,Expense,-19.56
09-12-2001,Eating Out,Expense,-73.18
09-12-2001,Eating Out,Expense,-74.2
09-12-2001,Eating Out,Expense,-47.19
10-12-2001,Coffee/Snacks,Expense,-3.01
10-12-2001,Coffee/Snacks,Expense,-9.88
10-12-2001,Eating Out,Expense,-81.25
10-12-2001,Eating Out,Expense,-57.08
10-12-2001,Coffee/Snacks,Expense,-12.57
10-12-2001,Groceries,Expense,-26.43
11-12-2001,Groceries,Expense,-37.07
11-12-2001,Transportation,Expense,-31.41
11-12-2001,Eating Out,Expense,-16.25
11-12-2001,Coffee/Snacks,Expense,-24.85
12-12-2001,Coffee/Snacks,Expense,-9.61
12-12-2001,Eating Out,Expense,-79.41
12-12-2001,Transportation,Expense,-46.5
12-12-2001,Transportation,Expense,-45.61
12-12-2001,Eating Out,Expense,-77.71
13-12-2001,Eating Out,Expense,-84.11
13-12-2001,Coffee/Snacks,Expense,-22.69
13-12-2001,Coffee/Snacks,Expense,-14.5
13-12-2001,Coffee/Snacks,Expense,-20.78
13-12-2001,Groceries,Expense,-36.71
14-12-2001,Coffee/Snacks,Expense,-22.76
14-12-2001,Coffee/Snacks,Expense,-18.28
14-12-2001,Groceries,Expense,-81.44
14-12-2001,Transportation,Expense,-71.58
14-12-2001,Transportation,Expense,-10.47
14-12-2001,Coffee/Snacks,Expense,-8.57
14-12-2001,Eating Out,Expense,-37.5
15-12-2001,Coffee/Snacks,Expense,-13.93
15-12-2001,Transportation,Expense,-66.82
15-12-2001,Groceries,Expense,-77.42
15-12-2001,Eating Out,Expense,-27.91
15-12-2001,Phone/Internet,Expense,-89.38
15-12-2001,Salary,Income,2500
16-12-2001,Eating Out,Expense,-36.48
16-12-2001,Transportation,Expense,-33.95
16-12-2001,Eating Out,Expense,-56.17
16-12-2001,Coffee/Snacks,Expense,-22.04
16-12-2001,Groceries,Expense,-142.85
17-12-2001,Groceries,Expense,-89.09
17-12-2001,Coffee/Snacks,Expense,-11.93
17-12-2001,Eating Out,Expense,-54.36
17-12-2001,Groceries,Expense,-100.64
17-12-2001,Groceries,Expense,-45.61
17-12-2001,Eating Out,Expense,-44.86
17-12-2001,Transportation,Expense,-14.94
18-12-2001,Transportation,Expense,-68.55
18-12-2001,Eating Out,Expense,-60.23
18-12-2001,Groceries,Expense,-84.24
18-12-2001,Groceries,Expense,-71.73
18-12-2001,Groceries,Expense,-69.48
18-12-2001,Eating Out,Expense,-49.67
19-12-2001,Coffee/Snacks,Expense,-23.46
19-12-2001,Coffee/Snacks,Expense,-5.67
19-12-2001,Transportation,Expense,-53.96
19-12-2001,Transportation,Expense,-49.08
20-12-2001,Groceries,Expense,-92.47
20-12-2001,Eating Out,Expense,-18.01
20-12-2001,Transportation,Expense,-68.04
20-12-2001,Coffee/Snacks,Expense,-15.41
21-12-2001,Eating Out,Expense,-52.47
21-12-2001,Groceries,Expense,-27.68
21-12-2001,Eating Out,Expense,-62.88
21-12-2001,Coffee/Snacks,Expense,-13.78
21-12-2001,Transportation,Expense,-44.22
21-12-2001,Groceries,Expense,-51.26
22-12-2001,Transportation,Expense,-13.08
22-12-2001,Transportation,Expense,-7.66
22-12-2001,Coffee/Snacks,Expense,-19.61
22-12-2001,Groceries,Expense,-114.26
22-12-2001,Transportation,Expense,-28.33
22-12-2001,Transportation,Expense,-57
23-12-2001,Coffee/Snacks,Expense,-14.24
23-12-2001,Coffee/Snacks,Expense,-7.04
23-12-2001,Shopping,Expense,-372.55
23-12-2001,Groceries,Expense,-132.14
23-12-2001,Transportation,Expense,-28.84
23-12-2001,Coffee/Snacks,Expense,-15.95
24-12-2001,Transportation,Expense,-38.91
24-12-2001,Eating Out,Expense,-54
24-12-2001,Groceries,Expense,-34.8
24-12-2001,Transportation,Expense,-52.03
24-12-2001,Eating Out,Expense,-74.91
25-12-2001,Groceries,Expense,-117.77
25-12-2001,Coffee/Snacks,Expense,-10.21
25-12-2001,Groceries,Expense,-62.46
25-12-2001,Transportation,Expense,-24.95
25-12-2001,Eating Out,Expense,-43.36
26-12-2001,Eating Out,Expense,-24.65
26-12-2001,Groceries,Expense,-79.07
26-12-2001,Groceries,Expense,-74.79
26-12-2001,Eating Out,Expense,-44.33
26-12-2001,Eating Out,Expense,-44.96
26-12-2001,Coffee/Snacks,Expense,-23.06
27-12-2001,Coffee/Snacks,Expense,-4.74
27-12-2001,Groceries,Expense,-81.63
27-12-2001,Coffee/Snacks,Expense,-22.22
27-12-2001,Transportation,Expense,-38.81
28-12-2001,Groceries,Expense,-71
28-12-2001,Coffee/Snacks,Expense,-5.07
28-12-2001,Groceries,Expense,-141.42
28-12-2001,Transportation,Expense,-15.03
28-12-2001,Transportation,Expense,-65.64
29-12-2001,Eating Out,Expense,-22.39
29-12-2001,Groceries,Expense,-30.44
29-12-2001,Coffee/Snacks,Expense,-23.93
29-12-2001,Eating Out,Expense,-24.61
30-12-2001,Eating Out,Expense,-30.6
30-12-2001,Groceries,Expense,-17.75
30-12-2001,Coffee/Snacks,Expense,-17.14
30-12-2001,Coffee/Snacks,Expense,-14.61
30-12-2001,Transportation,Expense,-23.05
30-12-2001,Eating Out,Expense,-81.77
31-12-2001,Eating Out,Expense,-73.41
31-12-2001,Transportation,Expense,-32.65
31-12-2001,Eating Out,Expense,-79.24
31-12-2001,Coffee/Snacks,Expense,-16.56
31-12-2001,Transportation,Expense,-68.48
31-12-2001,Coffee/Snacks,Expense,-13.32
01-01-2002,Coffee/Snacks,Expense,-22.24
01-01-2002,Groceries,Expense,-77.56
01-01-2002,Eating Out,Expense,-53.46
01-01-2002,Eating Out,Expense,-46.84
01-01-2002,Eating Out,Expense,-85.01
01-01-2002,Transportation,Expense,-35.61
01-01-2002,Eating Out,Expense,-41.17
01-01-2002,Rent/Mortgage,Expense,-1500
01-01-2002,Salary,Income,2500
02-01-2002,Transportation,Expense,-26.24
02-01-2002,Coffee/Snacks,Expense,-10.67
02-01-2002,Transportation,Expense,-33.04
02-01-2002,Coffee/Snacks,Expense,-7.24
02-01-2002,Coffee/Snacks,Expense,-14.81
02-01-2002,Eating Out,Expense,-56.4
02-01-2002,Eating Out,Expense,-62.76
03-01-2002,Groceries,Expense,-51.4
03-01-2002,Coffee/Snacks,Expense,-7.65
03-01-2002,Transportation,Expense,-33.22
03-01-2002,Eating Out,Expense,-97.85
03-01-2002,Eating Out,Expense,-10.02
04-01-2002,Transportation,Expense,-19.21
04-01-2002,Coffee/Snacks,Expense,-10.64
04-01-2002,Groceries,Expense,-86.25
04-01-2002,Eating Out,Expense,-54.73
04-01-2002,Coffee/Snacks,Expense,-12.19
04-01-2002,Coffee/Snacks,Expense,-7.37
05-01-2002,Groceries,Expense,-97.41
05-01-2002,Transportation,Expense,-36.22
05-01-2002,Groceries,Expense,-114.1
05-01-2002,Transportation,Expense,-70.5
05-01-2002,Utilities,Expense,-101.02
06-01-2002,Coffee/Snacks,Expense,-21.81
06-01-2002,Coffee/Snacks,Expense,-4.78
06-01-2002,Transportation,Expense,-33.21
06-01-2002,Eating Out,Expense,-11.08
06-01-2002,Groceries,Expense,-49.03
06-01-2002,Coffee/Snacks,Expense,-8.57
06-01-2002,Groceries,Expense,-104.86
07-01-2002,Transportation,Expense,-48.28
07-01-2002,Groceries,Expense,-28.76
07-01-2002,Transportation,Expense,-56.02
07-01-2002,Transportation,Expense,-56.48
07-01-2002,Groceries,Expense,-86.85
08-01-2002,Transportation,Expense,-62.79
08-01-2002,Transportation,Expense,-50.17
08-01-2002,Eating Out,Expense,-56.71
08-01-2002,Eating Out,Expense,-14.52
08-01-2002,Coffee/Snacks,Expense,-11.5
08-01-2002,Eating Out,Expense,-43.81
09-01-2002,Groceries,Expense,-38.48
09-01-2002,Coffee/Snacks,Expense,-11.57
09-01-2002,Coffee/Snacks,Expense,-6.5
09-01-2002,Coffee/Snacks,Expense,-16.69
09-01-2002,Groceries,Expense,-93.44
09-01-2002,Groceries,Expense,-131.53
10-01-2002,Transportation,Expense,-61.18
10-01-2002,Transportation,Expense,-60.29
10-01-2002,Transportation,Expense,-61.83
10-01-2002,Transportation,Expense,-23.15
11-01-2002,Coffee/Snacks,Expense,-24.78
11-01-2002,Transportation,Expense,-6.01
11-01-2002,Coffee/Snacks,Expense,-22.81
11-01-2002,Groceries,Expense,-60.37
11-01-2002,Eating Out,Expense,-91.08
11-01-2002,Eating Out,Expense,-71.81
12-01-2002,Coffee/Snacks,Expense,-19.14
12-01-2002,Coffee/Snacks,Expense,-19.6
12-01-2002,Coffee/Snacks,Expense,-19.11
12-01-2002,Transportation,Expense,-58.19
12-01-2002,Coffee/Snacks,Expense,-18.59
12-01-2002,Eating Out,Expense,-33.65
12-01-2002,Groceries,Expense,-77.82
13-01-2002,Coffee/Snacks,Expense,-11.23
13-01-2002,Groceries,Expense,-67.93
13-01-2002,Transportation,Expense,-69.22
13-01-2002,Coffee/Snacks,Expense,-5.37
13-01-2002,Groceries,Expense,-141.84
14-01-2002,Eating Out,Expense,-43.35
14-01-2002,Eating Out,Expense,-61.48
14-01-2002,Eating Out,Expense,-15.96
14-01-2002,Transportation,Expense,-66.3
14-01-2002,Eating Out,Expense,-42.98
14-01-2002,Entertainment,Expense,-197.48
15-01-2002,Salary,Income,2500
15-01-2002,Entertainment,Expense,-33.13
15-01-2002,Phone/Internet,Expense,-116.43
15-01-2002,Coffee/Snacks,Expense,-20.57
15-01-2002,Transportation,Expense,-27.84
15-01-2002,Coffee/Snacks,Expense,-3.15
15-01-2002,Coffee/Snacks,Expense,-24.43
15-01-2002,Transportation,Expense,-45.76
15-01-2002,Eating Out,Expense,-67.21
15-01-2002,Transportation,Expense,-57.22
16-01-2002,Coffee/Snacks,Expense,-10.24
16-01-2002,Eating Out,Expense,-80.51
16-01-2002,Eating Out,Expense,-99.73
16-01-2002,Eating Out,Expense,-59.06
16-01-2002,Eating Out,Expense,-41.85
16-01-2002,Coffee/Snacks,Expense,-23.02
17-01-2002,Transportation,Expense,-58.43
17-01-2002,Coffee/Snacks,Expense,-16.88
17-01-2002,Transportation,Expense,-52.13
17-01-2002,Coffee/Snacks,Expense,-13.59
